Date,SPY,QQQ,IWM,EFA
2019-05-16,279.45565524499045,170.0381228452827,101.067483915554,63.719454028691686
2019-05-17,277.355434957809,167.06783882395752,101.31705545929609,63.96198941205603
2019-05-20,278.7959139924262,166.56038347406553,101.24787474538041,63.207067520401026
2019-05-21,282.94028319536363,165.7146604086134,100.60666998379975,62.27438968059835
2019-05-22,282.72678084256154,167.0010217499735,100.08100487857082,60.96684445380088
2019-05-23,283.879436605327,163.72413644992537,100.89568910634107,61.423005701678335
2019-05-24,285.8146987146921,164.73254268116904,100.32657470613054,61.09785696950193
2019-05-27,284.81086676918454,169.04155454892853,100.24781228185273,62.939138397627445
2019-05-28,285.49246229557536,166.2159176293578,102.76691919884351,62.32317499064743
2019-05-29,285.60434143252627,166.6665625662766,101.14285787655567,61.75860358303507
2019-05-30,285.9460627589678,165.334790904059,99.06235705492787,61.41916814312513
2019-05-31,283.94250283354444,166.27708586066836,99.96779506776652,61.58139771235103
2019-06-03,284.08576434164627,166.37001076439586,99.22266716634854,61.301722198535074
2019-06-04,285.5036000628557,165.08323038675957,98.8863791344934,61.69278376902571
2019-06-05,289.52437037304605,166.15379687966237,98.03529009199713,61.098726620196
2019-06-06,292.2403409444231,170.0281406168024,97.76778755600048,60.26510166552366
2019-06-07,298.3284403547765,169.67354290822007,99.57731351685904,59.19376359322369
2019-06-10,296.25396992686757,171.27352038665583,100.5085839790398,57.892739078007075
2019-06-11,298.78748424786494,168.5589542778656,101.51771591649357,57.602019558849136
2019-06-12,299.38722494940487,166.59289141297006,99.92184305764175,57.43830033624912
2019-06-13,305.7299856240626,167.6405795585604,98.64711098956079,57.084598322391436
2019-06-14,303.48659122957673,170.85886160235657,95.5424176323087,57.81533215259252
2019-06-17,301.1702203242484,171.68057228780975,94.68980027696077,58.546346318550725
2019-06-18,299.55100700752854,171.0590660230257,95.74302460188522,58.36004472398215
2019-06-19,293.67937162128607,171.11185150934898,96.32644482509627,57.32505374563265
2019-06-20,292.3037493168054,168.49081681758526,96.10531848050027,57.00923186651443
2019-06-21,290.29370520395935,169.83287856378905,96.10153494759744,56.67622935620594
2019-06-24,290.7858519182757,171.785859503294,95.37414762553318,56.312632663927886
2019-06-25,291.80600063805525,170.86441645426203,95.61625070217868,55.92848646686497
2019-06-26,297.1063530010139,169.90948289111822,96.47081501341208,55.57174351675477
2019-06-27,299.8683797461369,170.53372074757596,94.73955359891895,55.36602786613367
2019-06-28,298.31955211452293,169.6518441742652,95.08229341566786,55.02281072254048
2019-07-01,295.87848052869793,169.5643717948108,96.11343157011244,55.14879162567423
2019-07-02,297.33809191920693,174.16516926739345,95.68253362181534,55.359833936822675
2019-07-03,293.73195513628025,173.67909705394345,96.46637096543314,54.86431699026813
2019-07-04,298.9409643917754,172.95165860316075,99.61603382190846,55.58212236388534
2019-07-05,302.37367575532727,171.60088181406257,99.51948854730492,55.0460887399655
2019-07-08,301.11827076418,173.27236552524178,99.98564889132606,54.16593555142018
2019-07-09,296.36397121364547,172.9320899905911,99.17355300420915,54.38440278828177
2019-07-10,300.26158368365316,171.5775074624473,99.39880217474023,53.94829032950648
2019-07-11,300.0186255809177,174.51303351109928,99.94025373266587,54.133413313264874
2019-07-12,303.6311493452772,177.71874324451835,100.18268219217508,52.847595564414206
2019-07-15,299.1725605266786,176.43544185299217,99.05215952102292,53.60456080460371
2019-07-16,297.5641369891112,172.38947530892614,99.30540393348846,53.97913247948247
2019-07-17,297.6600769429147,174.64707930000455,100.987144386,53.17888695433541
2019-07-18,297.87349899947793,173.20211081827512,101.5238523002194,52.401964703662934
2019-07-19,296.690347785879,174.99153298471336,102.65924168068398,53.30266034484225
2019-07-22,298.5230624511536,170.75573330649445,102.40557959273954,52.91788927944093
2019-07-23,295.6073175364953,172.74166366167725,103.30210576441496,52.48466133905164
2019-07-24,295.2904361739916,170.17976731619635,103.65186713470932,51.309124673747306
2019-07-25,295.70694278927505,171.80834047611052,102.5621576048792,51.13761820885149
2019-07-26,297.2289488191918,171.89379927373523,102.95522770120924,51.02993893619068
2019-07-29,299.3159364852212,169.89418351766514,101.82573991820765,51.40889914562024
2019-07-30,296.2327929431257,169.07883376688525,101.11922076752991,50.69854485512302
2019-07-31,292.04923731011627,170.60131417248166,101.3581716461822,49.93696250545296
2019-08-01,295.67714645104763,170.8833129711131,101.72208349062313,50.17385317070874
2019-08-02,296.6879839019901,172.2008133173309,100.381034132918,50.695047570778016
2019-08-05,294.6774333448637,176.59863983661518,101.60958321870913,49.907924569302956
2019-08-06,299.1099219401961,173.2073539689973,102.29259521774947,50.46437986099136
2019-08-07,299.51873736517217,176.8287726574486,101.50011282267634,50.49293502003905
2019-08-08,302.9576740598604,177.11763206772244,99.76713587925536,51.06120907075957
2019-08-09,303.2337357733512,175.17893643809467,99.62461353010067,51.0346410189397
2019-08-12,309.2806039959774,172.32203616083564,99.14329456653455,49.76290204471033
2019-08-13,314.5390386657597,171.96651830642602,99.29176208656209,49.69604646298159
2019-08-14,313.885580164793,174.030219101909,98.90489619209944,50.23931707542282
2019-08-15,316.86690419985723,173.80595044933975,96.69965306675495,49.798114270595015
2019-08-16,318.8921226626998,177.20294762091663,96.29533414772338,49.61305970189418
2019-08-19,323.1310738223378,174.04781104917657,95.98269967300837,49.5343388027041
2019-08-20,320.2856295435182,174.0765580961226,96.69546427213369,48.11668944752162
2019-08-21,322.4566099577061,171.40582279442225,95.95344712883347,48.94327588956035
2019-08-22,325.7866024165778,172.247564241912,97.81823599972641,48.50972441812753
2019-08-23,320.5046755629049,174.23831004220114,95.74118369106472,48.76675920509507
2019-08-26,317.027632881091,173.37212918976167,97.19597309276914,48.733289208167726
2019-08-27,311.0621789856489,167.82936350785386,96.96976564513314,49.364190043830774
2019-08-28,310.3559879260409,168.3039786591806,97.94043658069741,49.5759197057693
2019-08-29,312.5526519596067,169.28633819830864,98.0500301107322,49.46793656495547
2019-08-30,317.107774422581,170.2048455571543,99.34639644541514,49.03362216765423
2019-09-02,317.41645372381316,172.93045820631718,98.9321159310497,49.43877870507322
2019-09-03,322.4268967184961,170.6667782754484,97.72820669849564,48.52309636947912
2019-09-04,318.3363467984428,172.19031850746504,99.33626604321242,48.849159055484996
2019-09-05,313.33906671654944,174.8523687613045,99.22970984081465,48.32007642269867
2019-09-06,313.2600967507941,171.03211977915265,99.50055209370535,48.94299579275845
2019-09-09,314.4847924676268,171.77681871082274,100.92497868956426,49.03181229140361
2019-09-10,314.4734338372584,170.74333433590147,99.77220874751752,49.36041448874232
2019-09-11,308.4738045220039,170.62221292543484,100.46962060212016,49.41047508534118
2019-09-12,308.298244138076,171.4256429156701,99.82115287134751,48.55452768729479
2019-09-13,304.60455026734917,170.43066565785983,99.69294836344599,48.14413941557133
2019-09-16,306.6217818440578,169.039581861951,99.79599022564855,48.480602271944164
2019-09-17,307.7697235074628,169.1660268433632,98.13367496841218,48.571201771023226
2019-09-18,305.1317469794729,166.91756855264885,97.29162287095176,49.162019308383016
2019-09-19,303.7365980835005,164.70194371097392,98.81467323818016,49.37149765959036
2019-09-20,300.7938247943236,166.17047143677235,99.83392584857758,48.90194396606888
2019-09-23,300.69775325538217,163.83473620803153,99.78434326842975,48.520232643360096
2019-09-24,303.50669886766667,165.26833446781006,100.08116861430778,48.57968746957364
2019-09-25,300.77493599732793,166.28712872028112,99.76911221285681,47.468646524815426
2019-09-26,302.29334091589357,162.7622137802584,101.33727807450369,48.28511959794043
2019-09-27,300.8645692364519,161.42994518883367,101.12891081576066,48.50966810837066
2019-09-30,298.70041088864446,163.9289491936893,101.41676187723435,49.12252898515383
2019-10-01,298.4798947912901,161.96642066155167,102.76518562767346,48.355215204666216
2019-10-02,295.65501165114483,161.07265725050482,101.88508519174195,48.97477741712574
2019-10-03,294.1925828747861,162.0645043270054,103.72405571601614,50.098151715922675
2019-10-04,290.9607947014338,163.72393460449393,101.96134320961669,49.44486521004351
2019-10-07,296.49378497816724,163.2577192848526,103.88511761390937,49.840131629857076
2019-10-08,296.6735225874968,162.08478970440484,103.4691394205009,49.85002531855038
2019-10-09,294.7988668527944,165.06795336671212,103.20682094870976,49.08924047582634
2019-10-10,295.4761296597463,168.7777506490859,101.04012714869684,49.34295406662067
2019-10-11,295.2432141022574,170.92633549092218,100.54187839326526,49.76859751232211
2019-10-14,294.70778976319144,171.1644935931997,99.38463610538209,49.47723815325749
2019-10-15,296.5039289779763,169.4841334308855,98.72329783191921,50.07146896150831
2019-10-16,298.7153347075507,167.77338308492986,98.59075529949048,49.24654779282493
2019-10-17,297.30279012916685,168.9351101974383,99.68859983250125,48.519260621534286
2019-10-18,295.77024729725144,169.88189499412732,99.94487845105444,48.59520770984725
2019-10-21,295.08303301548915,172.96329477401247,100.31558190689891,48.61674799002981
2019-10-22,288.8127318921758,174.44190511757765,99.09832169477279,48.27592552617528
2019-10-23,284.78488312759555,171.22392328545223,98.13451947202509,48.68058311544036
2019-10-24,288.5656638801923,173.56339944566193,100.17796975948897,48.95093450974427
2019-10-25,293.1659895439706,171.44903075343206,99.36752973901876,49.38540772302654
2019-10-28,292.5567350645915,170.67580889206,101.27286687337539,49.33339293870133
2019-10-29,294.2351808936392,171.26902901150285,101.01570131018251,49.643225353972724
2019-10-30,295.1823312806767,175.68561101308399,101.0398908823266,49.42999874157604
2019-10-31,303.9790376912599,182.7638437021069,102.2955006701358,50.47334373470457
2019-11-01,307.29572269786837,184.22471695707134,103.80364511231909,50.071048164386426
2019-11-04,307.0082621896554,183.8583639635069,103.69543390993033,51.15445908569713
2019-11-05,304.33177422294284,185.15944127478775,103.26198598950985,51.18203565122653
2019-11-06,299.82884507030894,187.3012280691682,103.21856455279557,50.486807233544006
2019-11-07,300.48780281738277,186.60528191687652,103.63698831595156,51.197377221549765
2019-11-08,298.42932517451857,190.93452945427336,104.71205210523868,51.27198865324534
2019-11-11,294.5258930591146,191.5495785593984,104.7394330857518,51.723405623212145
2019-11-12,292.81183439993197,192.8157567619309,105.49954913644858,52.37519015259081
2019-11-13,289.9137163066816,194.50199538691027,107.50070702969808,52.563742828698864
2019-11-14,294.6529302746214,195.59992504966206,107.98956058795876,52.260700136756505
2019-11-15,297.19892218759514,197.74107868893879,108.39498938130994,52.78706740724659
2019-11-18,297.2576197421072,196.27157612937947,106.56685414922418,52.79735747450817
2019-11-19,301.52596880638936,194.95773901130684,103.45702849442223,53.17355786935087
2019-11-20,301.8288164559167,192.33519013560166,103.93582088342511,52.04147402417433
2019-11-21,299.46407800098234,193.46454916381416,103.84629654507518,52.28625008934249
2019-11-22,303.8880745090454,195.4345273851439,103.26394603719517,51.96053007570434
2019-11-25,305.5228271317985,196.62734378230604,103.57159972551398,52.843540933068894
2019-11-26,302.62555794482,200.88334438033806,103.52278531769691,53.1864104750191
2019-11-27,302.16418994356,200.93296007617403,104.87750547193002,53.325133184039544
2019-11-28,299.7562209882402,202.69738118148524,105.00237323201385,53.59718818909618
2019-11-29,295.945742685836,199.99201801045652,104.13906091823252,53.07046565955069
2019-12-02,298.62855449963945,199.08222260047,105.33734947141514,53.955992597816184
2019-12-03,304.14836261669245,200.89820373090458,105.10076001198297,55.06020325499019
2019-12-04,300.2373154198355,203.1233585462958,105.75270174832683,55.28903953305807
2019-12-05,301.9210592734238,202.43671049917845,105.20423219993464,56.19297514069607
2019-12-06,300.1524202512585,202.31839947775606,104.45419785705162,55.882014183373165
2019-12-09,298.85554464649204,198.54916262374203,104.57625805148767,55.44523243409957
2019-12-10,297.2684341821693,197.7208238742281,104.61380298205965,55.4784975880384
2019-12-11,294.9318820765299,200.01478504890738,105.20698777776516,55.73267557519241
2019-12-12,295.1476457522832,201.53350619391145,104.90939337473203,55.52219768786779
2019-12-13,292.9191997161958,202.87315000573238,102.76945584205467,55.83441271406005
2019-12-16,293.7488634516566,203.06486433316206,102.28821686780766,56.01759354831943
2019-12-17,293.68956505134213,203.14741636613726,103.23511239978563,55.46715961528367
2019-12-18,293.10716087940267,201.5283568811556,102.90956531272064,55.7683983241362
2019-12-19,290.68361030353435,203.37508251356635,102.6443769146778,56.266437400907655
2019-12-20,289.18258381483804,204.52151793984245,103.82100526401744,56.37432186328965
2019-12-23,291.333558583124,205.85859628371418,103.00821966365706,57.043758779028394
2019-12-24,292.79564259744836,204.56372722947154,101.24350294756402,56.35864787518316
2019-12-25,290.182689599896,199.1518185447797,101.08084496753287,56.63569807278346
2019-12-26,290.5344355880367,201.98788620483003,100.54889407210703,55.98207079916638
2019-12-27,292.6843916066183,200.83675256000916,99.47450756930921,55.36734016095858
2019-12-30,288.1823060491698,198.72856708728594,99.29808573760981,55.02667175306438
2019-12-31,289.7447536735494,200.53612047813687,99.87435395703413,54.51687223670315
2020-01-01,288.014834396351,199.61149408601435,99.88515791777763,54.22674619612808
2020-01-02,289.65091462190634,202.3592030960899,100.25484913789754,54.1199634699506
2020-01-03,287.6478967817938,204.00313389747268,102.35949094402463,54.58876836670522
2020-01-06,282.86095058748305,205.832962919937,101.98407251768023,54.42254383552151
2020-01-07,278.6201607364683,202.38524128846004,102.32830472509774,53.569730196980025
2020-01-08,278.8228407311997,205.56443467687583,101.76089283413926,54.19899028359035
2020-01-09,279.58421835110465,206.3076380029755,100.81050317483957,53.753700164400435
2020-01-10,277.2809892475397,205.41523124927403,100.16549930498759,53.73195878856908
2020-01-13,279.0353127083727,205.8519938348645,99.64448397862002,53.98444377137988
2020-01-14,274.7636493606761,201.3604194462333,100.07283347679183,54.103296218551385
2020-01-15,274.66706550043637,202.46406939023416,102.79613586634723,54.71351243950609
2020-01-16,271.6160486627787,199.91875000342262,101.98666670159189,54.988600853226885
2020-01-17,270.0218896412617,196.60299677754216,101.52768209209049,54.523512113035665
2020-01-20,270.2165626158562,192.9293361676339,101.47670204593425,55.74441176491753
2020-01-21,268.1017028096985,195.7150948787105,101.95491082366462,55.8641676570915
2020-01-22,267.20215472999223,194.23125610548826,102.2818811260721,55.79171704948056
2020-01-23,269.82858755534835,198.0837862564858,103.80418750226782,56.34695349433623
2020-01-24,268.4349460919465,196.81360247457135,101.00874568162445,56.49938232734057
2020-01-27,270.63687124731365,192.68637602044046,98.3325749577786,56.737811013095886
2020-01-28,267.8363219379975,190.0551792409765,97.80210667499222,58.19194857978068
2020-01-29,269.2539674933799,193.098741158465,99.04772692618006,58.04167824126701
2020-01-30,273.0211901691836,192.7810325007148,97.32564650305679,57.86692140268693
2020-01-31,266.79148120799545,191.51472294272037,94.08255891133035,57.94580737797986
2020-02-03,264.86234788995426,191.96214446377243,94.71408678834742,58.585978036130605
2020-02-04,266.38320319965794,193.24088450333062,94.99640474952116,57.71391185490339
2020-02-05,265.9451553233393,196.04277574972807,93.84934059298828,56.592394957078355
2020-02-06,266.9522813386016,199.7166704279254,92.82623088190915,56.26903294673067
2020-02-07,265.5055155695929,198.8765967868849,91.8307209083979,55.360328958785495
2020-02-10,265.79534389075906,195.64373869165865,91.96552116097281,55.13411422691832
2020-02-11,265.47706018671056,194.68904300009353,91.33421593364024,55.42444156881141
2020-02-12,268.495929957133,195.39053922120942,91.86693133816952,54.93936249487617
2020-02-13,269.2156210729677,193.0936993787907,88.95994388401076,54.165074476436146
2020-02-14,270.1494938268012,190.83974651390486,88.11862383380468,54.21309437367427
2020-02-17,269.1735752231094,191.7289839394767,87.01923143138171,54.69670093458096
2020-02-18,268.00933293404483,191.67233606961713,86.78519192264815,53.780286105423095
2020-02-19,266.98896582761597,191.81243524906677,86.27575422777258,54.23689724626243
2020-02-20,268.0590711391184,190.04850178588052,87.07839468569998,54.695771974972615
2020-02-21,267.0677199321699,189.55780096671313,85.27995186918605,55.23462312491631
2020-02-24,267.8730546021647,187.4228349024884,85.34217066685919,55.92762336824388
2020-02-25,273.25261667234025,189.59687727376829,85.90251827990377,57.193481422777005
2020-02-26,275.58631299083544,192.14695993394986,87.74887485820224,56.999252963514856
2020-02-27,274.8136028315837,187.78884658206437,87.28946847621545,57.072925289397595
2020-02-28,278.0264580775123,185.6614584399162,87.62990547489537,56.844520928303
2020-03-02,277.0320351136601,182.25154775177057,85.87407138804048,56.856301829210345
2020-03-03,271.8220163727674,180.82248277190686,83.59412103164973,57.75236361484103
2020-03-04,269.3185279132262,180.68985126074142,84.41672353696292,56.985400690861475
2020-03-05,264.67172728479716,177.47605170066382,84.42942450381477,56.50357121139645
2020-03-06,263.86605853409196,175.48240793335546,85.58350297342996,57.30407992932826
2020-03-09,263.98399469313165,173.33178402226264,84.27903250942458,57.9071072425665
2020-03-10,268.2721998741535,173.8401793684153,84.79543744188938,57.70636076285116
2020-03-11,269.1756463734102,174.04736670193637,86.6299528965152,58.21635158072846
2020-03-12,268.6922409838553,172.52668263380642,87.0617936618456,58.42785260387406
2020-03-13,270.8801853456501,172.96635578500036,87.35390755684428,59.32918554259199
2020-03-16,265.35171045446367,171.8336811609824,87.38103593425123,59.38487951225447
2020-03-17,266.01569772712406,171.3009526537347,85.85670190295268,60.01318823129961
2020-03-18,268.03354214363725,175.00646945077975,87.20519404982805,61.644290916568096
2020-03-19,264.3869158644155,178.0436284092934,86.62174763089628,62.028638829654575
2020-03-20,267.33268604770956,175.2078352802162,87.13727127429127,62.071110897953155
2020-03-23,268.2622926458095,177.1052175878586,85.62480805193019,62.5364483604198
2020-03-24,267.2845767463692,178.98179587183012,84.50534031820342,62.31830339634107
2020-03-25,268.9608864212047,176.46716133776647,85.91002993008271,63.84836216509073
2020-03-26,274.86905306415815,178.35356373966647,85.59064923770968,63.976330429197695
2020-03-27,275.4169429453442,181.9007983645529,87.03132630804177,63.812530264818776
2020-03-30,276.13900691307333,179.40327408582124,86.97272520567066,63.28915062554243
2020-03-31,275.0180280648106,177.3977188444191,85.1933092268,64.00493309293792
2020-04-01,272.89284121245925,179.7438893260823,86.07779569213398,64.57891014311836
2020-04-02,275.11740904640004,180.41702564036746,85.5222204355708,64.26803146835263
2020-04-03,272.9753598623844,181.73260231137456,86.22085699083135,64.65462972832422
2020-04-06,273.23455142255915,182.57204637103445,86.26392268196135,63.69093224228478
2020-04-07,272.0783205012355,183.53119187175244,84.78576314929974,63.821736588549264
2020-04-08,273.38709445038415,180.54681704545953,84.96199687361057,64.12565307773343
2020-04-09,274.3252228594129,183.002999150378,87.12295376860067,65.25091417527746
2020-04-10,277.10347591328957,185.77856442823293,87.63003598559514,64.75806409112386
2020-04-13,275.8465164341623,185.30124632549558,87.59160129944664,63.94101085616711
2020-04-14,275.2190566412545,185.25857677645945,88.68509686549704,63.378405046548515
2020-04-15,272.7598451227989,181.77685810084284,88.91617800973088,62.542050991306404
2020-04-16,271.69126340083596,183.01650530761185,89.14671474283875,63.40220802862275
2020-04-17,272.7360104378648,184.3988451475932,88.06886971644474,64.41166861091453
2020-04-20,274.7688009275632,184.31292187746055,88.32155583428525,64.63199634536478
2020-04-21,272.4592861593199,187.00174655049094,89.38371574377146,65.44475719884552
2020-04-22,274.7822636190868,186.27544017687276,88.55926185657593,65.54545427673767
2020-04-23,278.4006899085629,187.66477619213694,90.02052589684112,65.49491635136053
2020-04-24,279.5666754305527,185.32817324922505,89.94616757678222,65.28766523066135
2020-04-27,284.64639414483446,185.33201534736614,89.06429149877378,65.09592680840734
2020-04-28,282.64985904366705,184.98406704087753,90.09674720095396,64.10029123061956
2020-04-29,279.42133959524637,185.56881258366283,89.82340831179131,64.28328515702138
2020-04-30,274.83923077068636,184.7655324701098,90.61966063897196,64.26919413314616
2020-05-01,278.828087699362,184.51830829534387,90.33964986617897,64.76596617744121
2020-05-04,280.63402280381143,186.50785701361013,90.29766319455567,64.83918853476985
2020-05-05,280.56319738297736,185.54326977973852,90.82381405813284,64.74507165985648
2020-05-06,281.3831530403731,181.8831788477888,91.1433439335563,64.19106878518261
2020-05-07,278.4824998170569,185.99592262833693,89.12320727176419,64.24980079992993
2020-05-08,285.07098559652957,189.32155107241203,88.01608191824923,64.74177444155845
2020-05-11,285.4971550885422,186.32330776618232,88.96753763921393,64.01197559962851
2020-05-12,285.87040120803437,188.00909521320824,88.85330589870746,64.08043805187692
2020-05-13,287.91613302088683,186.88078763757846,88.34606851862051,64.24316215504349
2020-05-14,289.30663905896927,187.5617269254293,87.01412045343021,63.791833549253376
2020-05-15,289.99842242751146,188.31805916576607,85.97364901687317,63.42686109681164
2020-05-18,287.9189505984791,187.82234394533933,84.04306053057337,63.586366794358874
2020-05-19,289.2833893636409,186.03586507961214,83.96452343047181,62.87587723053801
2020-05-20,294.55421300912025,184.4829300144981,83.41450517800178,63.10984511734554
2020-05-21,298.40419095879133,182.42360198573866,82.52288368000688,62.55459898628939
2020-05-22,303.013066715442,180.57910772149523,82.47676999286557,63.240164848517544
2020-05-25,301.63516145732854,180.48362349611887,82.83554104271818,64.76012179267912
2020-05-26,298.9092881571896,178.92017867320257,84.84324136632493,64.21274414841598
2020-05-27,298.63568511637106,180.5215724918075,83.41896487279548,64.57151109005606
2020-05-28,298.87450048058685,183.9943933922244,84.54088956386263,64.1122684065501
2020-05-29,302.0630317259655,182.7126614501905,85.49712452661863,64.80060073287295
2020-06-01,297.35188630004757,183.32278221692448,84.7632566666167,63.991455676772055
2020-06-02,301.76300248513553,184.53909486516145,84.97695703660418,64.31421823514279
2020-06-03,301.39501074753963,185.6986999065164,84.55519740360963,63.762747833678105
2020-06-04,300.26364426995633,185.9355064439901,84.7515086662236,63.64178319362875
2020-06-05,297.4869126715142,187.74304637047928,86.23265866867294,62.99565568816907
2020-06-08,292.9512241586584,188.947175133032,86.84538885431024,63.5318644203516
2020-06-09,295.3193086211058,186.0828228641381,87.36632989834199,63.00996663860111
2020-06-10,295.60460877321873,188.19142375458915,86.95964930749028,63.37335423462733
2020-06-11,292.1030388712482,190.36740783598825,85.526826007653,63.16577453802061
2020-06-12,288.628988396734,188.6053788519158,85.34311395903963,63.10475611002934
2020-06-15,287.7931625359898,188.75546130995804,86.53724579402305,63.21064256723129
2020-06-16,292.4476349899933,190.44794796649762,85.06978713200633,62.738890133186395
2020-06-17,291.81076721987273,190.00668813970825,84.07605853130673,62.883833743098286
2020-06-18,287.7738666084396,192.65383652180884,84.21449713971863,63.8732556686737
2020-06-19,287.18475379603603,198.54076409293378,83.29725852291664,63.38616265312637
2020-06-22,286.5237907714124,196.646835520364,82.56969780797124,64.1512528330233
2020-06-23,279.39071267967415,193.3162290652659,82.19159894441886,65.13944808554746
2020-06-24,279.32360527839967,194.1192295197597,80.94597366988916,64.6179062932732
2020-06-25,278.7907990851934,195.95417851661878,80.07389765233319,63.6890908231629
2020-06-26,280.7074505455965,195.44708273275648,80.73236465453934,63.895189102345256
2020-06-29,285.7327222018902,199.12175860450623,79.56138451794013,63.55553070258489
2020-06-30,288.86940278909475,195.85392531467508,78.14954081063657,64.77599419371238
2020-07-01,288.2150061299671,197.6339370468984,77.60981191416928,64.81086139071166
2020-07-02,285.29504234527377,196.19338838346846,78.27333131322715,64.30099432168912
2020-07-03,292.3970570709314,200.55337764895344,78.11542631406614,63.57371606023439
2020-07-06,292.6405435825112,205.7169568604216,77.72159876744223,64.28797671584142
2020-07-07,292.7589221526843,203.80419885138258,77.7773041905151,63.93090780791608
2020-07-08,292.772054679865,202.46224294896274,76.2691627811955,63.97113647608964
2020-07-09,293.40059051855576,204.73176610386045,76.71456806465123,64.60248495305811
2020-07-10,293.08058876138875,203.80032936637522,77.06528059754524,64.2999795365531
2020-07-13,291.57575127197225,203.74843470495395,76.72481834217696,64.28225977937544
2020-07-14,290.15211656738944,203.87832993206425,77.62152996869246,64.28356521831175
2020-07-15,290.1414763468399,199.0697460338534,76.65184877718671,64.73995597719104
2020-07-16,288.7342138008089,199.0982391545715,77.65504376979119,65.13877625770618
2020-07-17,286.8741584972095,197.4382888840638,77.80780817045488,65.00659829920045
2020-07-20,287.2411583863048,196.27775450571602,77.5279977671599,65.06049965105522
2020-07-21,286.628125402628,199.9437915624387,77.52707877277182,64.82930392717512
2020-07-22,290.8099208127545,196.8659905617959,77.44937544044326,63.88292368101464
2020-07-23,283.6931986989559,198.9564843000007,78.54523511399839,64.0610006655179
2020-07-24,286.71249547049746,198.32140787440977,77.60872066722429,65.30669558036291
2020-07-27,290.1874726440607,197.68637301350088,76.9570240791276,64.73971307862313
2020-07-28,284.63518076955836,199.72811374823922,77.88327251261676,64.24929243680732
2020-07-29,283.7924090599894,200.64932133069397,77.3756367352577,63.69983049737137
2020-07-30,282.8752670616518,202.16116436753737,78.18646396924527,64.17876558591351
2020-07-31,279.21417233513785,204.70719953075434,79.72472969168567,64.48160645857348
2020-08-03,277.24518822435726,203.9192394101494,79.37928079836435,64.39071230169534
2020-08-04,274.42585984213054,202.41661677016504,80.01201426580862,63.80961874127072
2020-08-05,279.08359194338345,199.73148339763526,78.98900400194381,63.881021560548945
2020-08-06,281.6388275986104,197.72796000036362,79.68489273452387,62.89330428824498
2020-08-07,285.12092274640537,205.27790684775647,79.88233693643153,62.99608700517725
2020-08-10,287.15018113586314,208.58855041063805,80.32910477028548,63.56379550298709
2020-08-11,284.1805112185431,205.1331286838038,79.76026104636192,62.77898946406399
2020-08-12,282.8526826056561,201.80769373517253,78.28875474141104,61.82831456776693
2020-08-13,284.2412013838556,203.10104925910173,78.75358568546962,62.83221774010036
2020-08-14,281.05432371718086,204.57118001774487,76.94881870403981,62.457686237253625
2020-08-17,283.0314416884259,206.05615528321428,76.68879311078469,63.188725228176374
2020-08-18,282.4664969660535,205.4605509543056,77.52814841082565,63.102540988451885
2020-08-19,281.54464800437967,205.20119452627878,77.71361626908961,63.01142054365733
2020-08-20,283.5197541216172,206.11603534753272,79.46654414098631,63.30232603511275
2020-08-21,284.7901266718342,206.4047194861293,80.41278990505393,62.75256823895058
2020-08-24,283.89785817207604,200.77719343638694,79.83581579283326,62.848197331771814
2020-08-25,287.10326906381664,200.2603079384099,79.87759655543753,62.61873423455446
2020-08-26,284.2629536012037,198.18655963868392,79.85174905590425,61.8024174462593
2020-08-27,286.00021559154993,198.6875964656774,78.4487129110561,62.02461250304456
2020-08-28,287.6860157173598,206.3681918945676,77.63322115104623,61.871811637779516
2020-08-31,286.9240483230364,207.39168571148448,77.15763247424256,61.7855383967375
2020-09-01,287.88814682121335,206.6396725974186,75.41267965197632,61.04793384445262
2020-09-02,284.5824251605939,209.11987078783062,75.46941262674729,62.046646554620914
2020-09-03,287.15639081238874,210.46226808894903,75.27264030396375,62.60907376623729
2020-09-04,286.73333559405,211.6463119276517,73.87403288558549,63.232303090081786
2020-09-07,285.39842565488755,213.33839215236168,74.22924571016333,63.04974410364514
2020-09-08,288.320068410473,219.00774060630752,74.85021217711336,61.97200681124196
2020-09-09,286.485695613477,215.97802787172083,75.05917231273305,63.21576009628955
2020-09-10,282.7753358265269,217.33965131167068,74.79983439363114,63.1886777303517
2020-09-11,278.7225298671484,214.8859663644923,75.31923045193689,62.725323163861695
2020-09-14,280.3996322426724,216.46389357836782,75.91861814352107,63.001183435115344
2020-09-15,277.10312821882235,214.04084438792216,76.19997034847329,63.758613224465485
2020-09-16,281.8130209797274,212.9859052876514,75.5069225600015,63.755742482283324
2020-09-17,276.3986585329154,212.26291428211675,75.76028354376845,64.59476601784678
2020-09-18,280.9416683715678,214.9568399165518,76.81063906240834,65.31595243812347
2020-09-21,281.57921382667433,217.5276920182988,76.30904789737069,64.62327887804588
2020-09-22,281.39876938266383,214.2083326767806,78.16276651279759,64.19792155812144
2020-09-23,280.02995722854075,214.4246991249101,77.71488429601553,64.83264158693521
2020-09-24,281.16477539660235,212.58379034664748,77.76004611264834,63.09590948657684
2020-09-25,281.1414967459559,209.3061488038733,77.18583651064166,63.012736419774484
2020-09-28,284.1653053882596,208.80092987987192,77.39801394874478,62.122158812903685
2020-09-29,284.5498043128886,208.05703564505166,75.90022703498282,61.83606935482957
